server,timestamp,elapsed_s,goodput_bps,goodput_mbps,bytes_acked,snd_cwnd,rtt_us,rtt_ms,rttvar_us,retransmits,total_retrans,lost,pacing_rate,delivery_rate,snd_ssthresh,cc_algo
213.158.175.240:5201,1773107297.1839027,15.823,33941383.78583756,33.94138378583756,57133774,515,182180,182.18,783,0,7,0,18446744073709551615,4067683,237,mycc
213.158.175.240:5201,1773107298.462559,17.102,35830365.04535366,35.83036504535366,62860614,523,168499,168.499,2293,0,7,0,18446744073709551615,4485477,237,mycc
213.158.175.240:5201,1773107299.742128,18.381,35886286.09186269,35.886286091862694,68600486,530,167962,167.962,739,0,7,0,18446744073709551615,4549061,237,mycc
213.158.175.240:5201,1773107301.0075808,19.647,36231671.194211274,36.23167119421127,74331670,538,169563,169.563,321,0,7,0,18446744073709551615,4550806,237,mycc
213.158.175.240:5201,1773107302.2701912,20.909,36322411.65688855,36.322411656888555,80064302,545,169237,169.237,457,0,7,0,18446744073709551615,4598263,237,mycc
213.158.175.240:5201,1773107303.50234,22.142,37257990.92283892,37.25799092283892,85802726,552,168541,168.541,418,0,7,0,18446744073709551615,4641757,237,mycc
213.158.175.240:5201,1773107305.1581876,23.797,34643266.53709939,34.64326653709939,92973222,561,169967,169.967,2261,0,11,0,18446744073709551615,4738026,279,mycc
213.158.175.240:5201,1773107306.3696523,25.009,36172968.18021546,36.17296818021546,98451006,568,169084,169.084,1654,0,11,0,18446744073709551615,4780992,279,mycc
213.158.175.240:5201,1773107307.5601099,26.199,38523889.196204156,38.52388919620416,104183638,574,169415,169.415,453,0,11,0,18446744073709551615,4839737,279,mycc
213.158.175.240:5201,1773107308.7319555,27.371,39086320.83227669,39.086320832276684,109909030,581,183199,183.199,2458,0,11,0,18446744073709551615,4560704,279,mycc
213.158.175.240:5201,1773107309.883853,28.523,39893940.88955269,39.89394088955269,115653246,588,172612,172.612,462,0,11,0,18446744073709551615,4878672,279,mycc
213.158.175.240:5201,1773107311.0863943,29.726,38705123.90195376,38.705123901953755,121471310,594,169291,169.291,2476,0,14,0,18446744073709551615,4836852,296,mycc
213.158.175.240:5201,1773107312.176862,30.816,39528052.35688416,39.52805235688416,126859318,601,170562,170.562,807,0,14,0,18446744073709551615,5048252,296,mycc
213.158.175.240:5201,1773107313.3501186,31.989,39720578.24633595,39.720578246335954,132684622,607,167825,167.825,295,0,15,0,18446744073709551615,2946073,303,mycc
213.158.175.240:5201,1773107314.602977,33.242,40155624.91830871,40.15562491830871,138973286,613,169230,169.23,1622,0,17,0,18446744073709551615,4948298,306,mycc
213.158.175.240:5201,1773107315.6829824,34.322,40071858.627871744,40.07185862787174,144383014,619,169823,169.823,890,0,17,0,18446744073709551615,5231470,306,mycc
213.158.175.240:5201,1773107316.778115,35.417,42056993.32511763,42.05699332511763,150140262,626,173260,173.26,437,0,17,0,18446744073709551615,5207162,306,mycc
213.158.175.240:5201,1773107317.8746412,36.514,41813386.91281459,41.813386912814586,155871446,632,174506,174.506,499,0,17,0,18446744073709551615,5258878,306,mycc
