server,timestamp,elapsed_s,goodput_bps,goodput_mbps,bytes_acked,snd_cwnd,rtt_us,rtt_ms,rttvar_us,retransmits,total_retrans,lost,pacing_rate,delivery_rate,snd_ssthresh,cc_algo
speedtestfl.telecom.mu:5204,1773106098.884181,43.171,38669372.7965904,38.6693727965904,139688982,1949,489698,489.698,1852,82,21213,82,18446744073709551615,3917012,974,mycc
speedtestfl.telecom.mu:5204,1773106100.0542557,44.341,36513005.49631321,36.513005496313205,145029350,1950,344283,344.283,19280,32,21427,32,18446744073709551615,411032,975,mycc
speedtest.telecom.mu:5203,1773106105.8918366,1.216,582460.8305495924,0.5824608305495924,88534,72,409999,409.999,361,0,0,0,18446744073709551615,112972,2147483647,mycc
speedtest.telecom.mu:5203,1773106106.9155116,2.24,3212457.1887971037,3.212457188797104,499598,355,383685,383.685,803,0,0,0,18446744073709551615,661471,2147483647,mycc
speedtest.telecom.mu:5203,1773106109.0650413,4.389,24274228.966908578,24.274228966908577,7021870,2283,361316,361.316,630,1,339,1,18446744073709551615,1034323,1141,mycc
speedtest.telecom.mu:5203,1773106110.6595623,5.984,14440489.238015007,14.440489238015008,9900078,2284,343462,343.462,855,263,1931,263,18446744073709551615,1711451,1141,mycc
speedtest.telecom.mu:5203,1773106111.7988744,7.123,38591148.76811532,38.59114876811532,15395998,2284,469112,469.112,2143,361,2897,361,18446744073709551615,3628380,1142,mycc
speedtest.telecom.mu:5203,1773106113.0179372,8.342,37148327.22951466,37.148327229514656,21056766,2285,565548,565.548,4234,0,3255,0,18446744073709551615,3440152,1142,mycc
speedtest.telecom.mu:5203,1773106114.798586,10.123,24907057.6314058,24.907057631405802,26600606,2286,419638,419.638,3920,0,4546,0,18446744073709551615,206138,1142,mycc
speedtest.telecom.mu:5203,1773106116.0007052,11.325,18905171.097867656,18.905171097867658,29441390,2287,555295,555.295,2299,310,5761,310,18446744073709551615,3902558,1143,mycc
speedtest.telecom.mu:5203,1773106117.4607053,12.785,22863473.375224456,22.863473375224455,33613974,2288,356329,356.329,14840,0,6177,0,18446744073709551615,768622,1143,mycc
speedtest.telecom.mu:5203,1773106118.8717852,14.196,16598782.44501088,16.59878244501088,36541750,2290,606586,606.586,1327,225,7615,225,18446744073709551615,4830536,1144,mycc
speedtest.telecom.mu:5203,1773106120.0568442,15.381,37438457.796046995,37.438457796047,42087598,2291,531835,531.835,1669,325,8093,325,18446744073709551615,5334413,1145,mycc
speedtest.telecom.mu:5203,1773106121.4715123,16.796,31065605.08587442,31.06560508587442,47581038,2291,324586,324.586,1135,1192,9365,1192,18446744073709551615,3487696,1145,mycc
speedtest.telecom.mu:5203,1773106122.7967796,18.121,33181580.429271247,33.18158042927125,53077846,2292,335783,335.783,1561,0,9964,0,18446744073709551615,1778224,1146,mycc
speedtest.telecom.mu:5203,1773106123.8104959,19.135,11923052.774865624,11.923052774865624,54588670,2292,325410,325.41,6225,1186,11174,1186,18446744073709551615,1360949,1146,mycc
speedtest.telecom.mu:5203,1773106125.7257628,21.05,29334245.446684092,29.334245446684093,61611534,2293,332854,332.854,1124,885,12427,885,18446744073709551615,201545,1146,mycc
speedtest.telecom.mu:5203,1773106126.8339796,22.158,39922817.89574024,39.92281789574024,67141926,2294,416692,416.692,4724,1,12919,1,18446744073709551615,5359625,1147,mycc
speedtest.telecom.mu:5203,1773106127.8488433,23.173,22143189.619735908,22.143189619735907,69950966,2294,427673,427.673,2042,354,13738,354,18446744073709551615,3420517,1147,mycc
speedtest.telecom.mu:5203,1773106129.2492237,24.573,31881258.02157681,31.881258021576812,75531702,2294,331510,331.51,854,0,14183,0,18446744073709551615,693520,1147,mycc
speedtest.telecom.mu:5203,1773106130.51749,25.842,17956406.9291583,17.9564069291583,78378390,2295,571953,571.953,1536,313,15406,313,18446744073709551615,4310844,1147,mycc
speedtest.telecom.mu:5203,1773106131.552047,26.876,31822730.58605053,31.82273058605053,82493694,2296,336071,336.071,143,0,15803,0,18446744073709551615,148588,1147,mycc
speedtest.telecom.mu:5203,1773106132.7678332,28.092,18684390.110418588,18.684390110418587,85333222,2297,545145,545.145,2233,312,17002,312,18446744073709551615,3885791,1148,mycc
speedtest.telecom.mu:5203,1773106134.7732773,30.097,23099043.82712976,23.09904382712976,91123702,2299,332483,332.483,895,1122,18940,1122,18446744073709551615,1478167,1149,mycc
speedtest.telecom.mu:5203,1773106136.714169,32.038,29034076.842135005,29.034076842135004,98167702,1199,402000,402.0,0,766,20224,766,18446744073709551615,401816,599,mycc
speedtest.telecom.mu:5203,1773106137.8411305,33.165,22031006.97640083,22.03100697640083,101271214,460,327426,327.426,1299,0,20224,0,18446744073709551615,986326,599,mycc
speedtest.telecom.mu:5203,1773106139.3787582,34.703,17440476.685272366,17.440476685272365,104623334,600,393287,393.287,1547,0,20224,0,18446744073709551615,1688459,599,mycc
speedtest.telecom.mu:5203,1773106140.9554188,36.28,15429065.386359038,15.429065386359039,107664134,603,343744,343.744,3925,0,20224,0,18446744073709551615,2043225,599,mycc
speedtest.telecom.mu:5203,1773106141.9694278,37.294,22950739.12156089,22.95073912156089,110573166,606,316508,316.508,232,0,20224,0,18446744073709551615,2772190,599,mycc
speedtest.telecom.mu:5203,1773106143.4066715,38.731,17884855.574255623,17.884855574255624,113786278,610,338990,338.99,3737,0,20224,0,18446744073709551615,2063487,599,mycc
speedtest.telecom.mu:5203,1773106144.6684787,39.993,21023306.83385978,21.023306833859777,117102198,613,401331,401.331,6643,0,20225,0,18446744073709551615,1880041,306,mycc
speedtest.telecom.mu:5203,1773106146.2399461,41.564,14905080.440106008,14.905080440106008,120030054,617,410302,410.302,105,0,20225,0,18446744073709551615,2061707,306,mycc
speedtest.telecom.mu:5203,1773106147.6725485,42.997,21322739.56940139,21.322739569401392,123848430,621,324714,324.714,3561,0,20225,0,18446744073709551615,2303145,306,mycc
speedtest.telecom.mu:5203,1773106149.31036,44.635,15800754.376776462,15.800754376776462,127083262,625,409304,409.304,34,0,20225,0,18446744073709551615,2136674,306,mycc
41.226.22.119:9206,1773106167.2833874,1.336,11349658.25496831,11.34965825496831,1895470,1319,195398,195.398,22978,0,0,0,18446744073709551615,4619508,2147483647,mycc
41.226.22.119:9206,1773106168.6619422,2.715,32695155.32710835,32.69515532710835,7529478,2425,178854,178.854,19118,1194,1846,1194,18446744073709551615,1255837,1212,mycc
41.226.22.119:9206,1773106170.5072968,4.56,30575093.433851104,30.575093433851105,14582214,2425,276924,276.924,25719,0,3146,0,18446744073709551615,14111,1212,mycc
41.226.22.119:9206,1773106171.6170828,5.67,24076828.49692402,24.07682849692402,17922230,2425,273819,273.819,4077,17,4414,17,18446744073709551615,3364309,1212,mycc
41.226.22.119:9206,1773106172.658047,6.711,29450544.180150796,29.450544180150796,21754350,2425,186022,186.022,43,198,5671,198,18446744073709551615,871068,1212,mycc
41.226.22.119:9206,1773106173.7818391,7.835,33262919.02427864,33.26291902427864,26426926,2425,166853,166.853,291,106,6823,106,18446744073709551615,1273968,1212,mycc
41.226.22.119:9206,1773106174.8681276,8.921,39183875.99151578,39.18387599151578,31747550,2425,180447,180.447,5401,682,7872,682,18446744073709551615,1039216,1212,mycc
41.226.22.119:9206,1773106175.8899055,9.943,34518531.95811228,34.51853195811228,36156334,2425,217812,217.812,6037,0,8803,0,18446744073709551615,2245031,1212,mycc
41.226.22.119:9206,1773106176.9354784,10.988,33696662.14610083,33.69666214610083,40560374,2425,182692,182.692,6406,0,9742,0,18446744073709551615,2383804,1212,mycc
41.226.22.119:9206,1773106177.9534786,12.006,35002526.12348395,35.002526123483946,45014446,2425,173595,173.595,6584,0,10951,0,18446744073709551615,2105902,1212,mycc
41.226.22.119:9206,1773106179.0391836,13.092,10904294.945007628,10.904294945007628,46494302,2425,264285,264.285,20141,44,12190,44,18446744073709551615,607163,1212,mycc
41.226.22.119:9206,1773106180.109928,14.163,30281381.582267042,30.28138158226704,50547254,2425,278795,278.795,24772,56,13035,56,18446744073709551615,4827984,1212,mycc
41.226.22.119:9206,1773106181.4139476,15.467,47335334.346700355,47.33533434670036,58263030,2425,186696,186.696,4212,0,14060,0,18446744073709551615,4981485,1212,mycc
41.226.22.119:9206,1773106182.6604695,16.713,29584371.143132787,29.58437114313279,62872726,2425,154750,154.75,3195,0,15255,0,18446744073709551615,60956,1212,mycc
41.226.22.119:9206,1773106184.029987,18.083,29790671.583497223,29.79067158349722,67972582,2425,373350,373.35,1938,791,16437,791,18446744073709551615,5234763,1212,mycc
41.226.22.119:9206,1773106185.5752268,19.628,29282271.470029417,29.282271470029418,73628598,2425,160857,160.857,1638,344,18003,344,18446744073709551615,3172694,1212,mycc
41.226.22.119:9206,1773106187.0218647,21.075,39492576.01294737,39.492576012947374,80770030,2425,239947,239.947,17282,0,18830,0,18446744073709551615,168349,1212,mycc
41.226.22.119:9206,1773106188.0428154,22.095,25358949.859851692,25.35894985985169,84006310,2425,166236,166.236,26889,4,19595,4,18446744073709551615,102352,1212,mycc
41.226.22.119:9206,1773106189.069366,23.122,24803096.605083767,24.803096605083766,87189014,2425,171612,171.612,698,197,20798,197,18446744073709551615,1850082,1212,mycc
41.226.22.119:9206,1773106190.188329,24.241,51897193.95197081,51.897193951970806,94447894,2425,187934,187.934,27040,0,21626,0,18446744073709551615,5565195,1212,mycc
41.226.22.119:9206,1773106191.2004273,25.253,25054261.71536906,25.054261715369062,97617566,2425,176652,176.652,2977,12,22525,12,18446744073709551615,4365193,1212,mycc
41.226.22.119:9206,1773106192.3209877,26.374,39875190.74867483,39.87519074867483,103202886,2425,192191,192.191,5,1,23448,1,18446744073709551615,1578119,1212,mycc
41.226.22.119:9206,1773106193.6125903,27.665,19079255.321870707,19.079255321870708,106283238,2425,158631,158.631,9796,1,24849,1,18446744073709551615,64646,1212,mycc
41.226.22.119:9206,1773106194.662817,28.715,36856347.70862912,36.856347708629116,111121678,2425,188927,188.927,5276,115,26176,115,18446744073709551615,3388646,1212,mycc
41.226.22.119:9206,1773106195.8264763,29.879,32874941.038364463,32.87494103836446,115903582,2425,287682,287.682,3367,51,27679,51,18446744073709551615,2341174,1212,mycc
41.226.22.119:9206,1773106196.8831317,30.936,35506932.30087993,35.50693230087993,120593406,2425,197427,197.427,3097,194,29016,194,18446744073709551615,4167857,1212,mycc
41.226.22.119:9206,1773106197.989854,32.043,26890617.93008339,26.89061793008339,124313462,2425,393625,393.625,894,93,29782,93,18446744073709551615,4100389,1212,mycc
41.226.22.119:9206,1773106199.2771635,33.33,48142433.82811948,48.14243382811948,132060238,2425,221740,221.74,4142,0,30859,0,18446744073709551615,4242193,1212,mycc
41.226.22.119:9206,1773106200.3055713,34.358,19588120.35713923,19.58812035713923,134578310,2425,174787,174.787,3525,184,32033,184,18446744073709551615,447955,1212,mycc
41.226.22.119:9206,1773106201.3613477,35.414,39324570.68122171,39.32457068122171,139768054,2425,348243,348.243,4811,57,32772,57,18446744073709551615,2582727,1212,mycc
41.226.22.119:9206,1773106202.433968,36.487,35649995.36714074,35.64999536714074,144547918,2425,329138,329.138,25127,42,33214,42,18446744073709551615,1596996,1212,mycc
41.226.22.119:9206,1773106203.5267746,37.579,20247725.85732802,20.24772585732802,147313774,2425,157652,157.652,4203,267,34386,267,18446744073709551615,828193,1212,mycc
41.226.22.119:9206,1773106204.6858237,38.738,38037583.14118637,38.037583141186374,152824702,2425,182011,182.011,1613,184,35714,184,18446744073709551615,1368579,1212,mycc
41.226.22.119:9206,1773106205.8056982,39.858,32929804.852828577,32.929804852828575,157434358,2425,195987,195.987,2676,140,37037,140,18446744073709551615,1966877,1212,mycc
41.226.22.119:9206,1773106206.8192642,40.872,41023822.12545152,41.02382212545152,162631902,2425,161614,161.614,575,110,38497,110,18446744073709551615,1536419,1212,mycc
41.226.22.119:9206,1773106208.1393611,42.192,24550875.235862456,24.550875235862456,166683094,2425,345231,345.231,9135,9,39608,9,18446744073709551615,3693172,1212,mycc
41.226.22.119:9206,1773106209.2472966,43.3,47657824.3064193,47.6578243064193,173283318,2425,394383,394.383,4857,593,40877,593,18446744073709551615,5149504,1212,mycc
41.226.22.119:9206,1773106210.4440827,44.497,39602329.45256127,39.602329452561264,179207758,2425,217736,217.736,4901,0,41745,0,18446744073709551615,2500797,1212,mycc
