server,timestamp,elapsed_s,goodput_bps,goodput_mbps,bytes_acked,snd_cwnd,rtt_us,rtt_ms,rttvar_us,retransmits,total_retrans,lost,pacing_rate,delivery_rate,snd_ssthresh
ping-ams1.online.net:5203,1772681187.057086,20.156,205190320.53692645,205.19032053692644,535448286,1803,95656,95.656,110,0,1246,0,30941893,25694226,1489
ping-ams1.online.net:5203,1772681188.0923264,21.191,199187401.93859348,199.18740193859347,561224142,1808,96064,96.064,140,0,1246,0,30896041,25648755,1489
ping-ams1.online.net:5203,1772681189.1656544,22.265,210931350.12175223,210.93135012175225,589523958,1808,95643,95.643,74,0,1246,0,31032200,25754484,1489
ping-ams1.online.net:5203,1772681190.2184193,23.317,205373170.70910513,205.37317070910512,616550166,1808,95728,95.728,87,0,1246,0,31004484,25715945,1489
ping-ams1.online.net:5203,1772681191.2722244,24.371,204848503.1719834,204.8485031719834,643533966,1810,96363,96.363,226,0,1246,0,30834407,25441411,1489
ping-ams1.online.net:5203,1772681192.3244123,25.423,204830513.62014467,204.83051362014467,670473990,1817,95914,95.914,200,0,1246,0,31098559,25853493,1489
ping-ams1.online.net:5203,1772681193.372476,26.471,206398802.51625857,206.39880251625857,697513878,1830,95747,95.747,174,0,1246,0,31375524,25791726,1489
ping-ams1.online.net:5203,1772681194.4177897,27.517,207056991.01017684,207.05699101017683,724568814,1854,95926,95.926,95,0,1246,0,31727732,26272328,1489
ping-ams1.online.net:5203,1772681195.4768195,28.576,214595566.83594495,214.59556683594496,752976702,1892,95781,95.781,126,0,1246,0,32427174,26763483,1489
ping-ams1.online.net:5203,1772681196.5306938,29.63,216964207.14611894,216.96420714611895,781558326,1945,95963,95.963,82,0,1246,0,33272150,27488603,1489
speedtest.rapidswitch.com:5209,1772681213.6185389,1.017,4649937.951408008,4.649937951408008,591014,92,92177,92.177,109,0,0,0,2730727,619364,2147483647
speedtest.rapidswitch.com:5209,1772681214.6350055,2.033,5318754.11004534,5.31875411004534,1266806,92,92157,92.157,148,0,0,0,2731324,442212,2147483647
speedtest.rapidswitch.com:5209,1772681215.6548028,3.053,5365772.065816605,5.365772065816605,1950806,92,92492,92.492,454,0,0,0,2721431,681732,2147483647
speedtest.rapidswitch.com:5209,1772681216.6724238,4.071,5635355.179036093,5.635355179036093,2667638,92,93278,93.278,132,0,0,0,2698510,675120,2147483647
speedtest.rapidswitch.com:5209,1772681217.8729546,5.271,5451348.834608475,5.451348834608475,3485702,92,92231,92.231,22,0,0,0,2729128,681732,2147483647
speedtest.rapidswitch.com:5209,1772681218.8910275,6.289,5331862.09059773,5.33186209059773,4164230,92,92151,92.151,376,0,0,0,2731513,531267,2147483647
speedtest.rapidswitch.com:5209,1772681220.0469763,7.445,5377566.535929681,5.377566535929681,4941254,92,91927,91.927,57,0,0,0,2738165,684059,2147483647
speedtest.rapidswitch.com:5209,1772681221.2018046,8.6,5401738.029725617,5.401738029725617,5721014,92,92563,92.563,160,0,0,0,2719355,679186,2147483647
speedtest.rapidswitch.com:5209,1772681222.4038072,9.802,5626770.208444839,5.62677020844484,6566438,92,92701,92.701,584,0,0,0,2715303,666031,2147483647
speedtest.rapidswitch.com:5209,1772681223.5110233,10.909,5436337.037136728,5.436337037136728,7318838,92,92213,92.213,70,0,0,0,2729672,679839,2147483647
speedtest.rapidswitch.com:5209,1772681224.5256724,11.924,5436141.138066713,5.436141138066713,8008310,92,92957,92.957,598,0,0,0,2707832,663354,2147483647
speedtest.rapidswitch.com:5209,1772681225.6728163,13.071,5380681.812099837,5.380681812099837,8779862,92,94050,94.05,3260,0,0,0,2676360,680611,2147483647
speedtest.rapidswitch.com:5209,1772681226.8331149,14.231,5413999.53113983,5.41399953113983,9565094,92,92109,92.109,116,0,0,0,2732762,683502,2147483647
speedtest.rapidswitch.com:5209,1772681228.021717,15.42,5303493.424280177,5.303493424280177,10353062,92,92661,92.661,247,0,0,0,2716457,681570,2147483647
speedtest.rapidswitch.com:5209,1772681229.1807215,16.579,5608896.4980876185,5.608896498087619,11165654,92,92150,92.15,172,0,0,0,2731546,683398,2147483647
speedtest.rapidswitch.com:5209,1772681230.379791,17.778,5439738.06369523,5.43973806369523,11980982,92,92152,92.152,17,0,0,0,2731483,682686,2147483647
speedtest.rapidswitch.com:5209,1772681231.3938434,18.792,5374586.212793811,5.374586212793811,12662246,92,91975,91.975,98,0,0,0,2736736,684491,2147483647
speedtest.rapidswitch.com:5209,1772681232.4998083,19.898,5442487.374688844,5.442487374688844,13414646,92,92080,92.08,208,0,0,0,2733619,591433,2147483647
speedtest.rapidswitch.com:5209,1772681233.5144985,20.913,5414350.323385384,5.414350323385384,14101382,92,92136,92.136,360,0,0,0,2731946,556436,2147483647
speedtest.rapidswitch.com:5209,1772681234.6708028,22.069,5489488.94657448,5.48948894657448,14894822,92,92486,92.486,135,0,0,0,2721615,679744,2147483647
speedtest.rapidswitch.com:5209,1772681235.8220692,23.22,5475487.122716573,5.475487122716573,15682790,92,92411,92.411,166,0,0,0,2723831,679054,2147483647
speedtest.rapidswitch.com:5209,1772681236.975316,24.374,5390165.8960279245,5.390165896027924,16459814,92,92611,92.611,450,0,0,0,2717923,681451,2147483647
speedtest.rapidswitch.com:5209,1772681238.130294,25.529,5419988.779100676,5.4199887791006764,17242310,92,92050,92.05,88,0,0,0,2734495,682523,2147483647
speedtest.rapidswitch.com:5209,1772681239.2801273,26.678,5482311.6840342125,5.4823116840342125,18030278,92,92467,92.467,138,0,0,0,2722167,679457,2147483647
speedtest.rapidswitch.com:5209,1772681240.4341831,27.832,5405353.724845629,5.40535372484563,18810038,92,92207,92.207,56,0,0,0,2729843,682138,2147483647
speedtest.rapidswitch.com:5209,1772681241.586569,28.985,5489160.987700522,5.489160987700522,19600742,92,92491,92.491,100,0,0,0,2721457,681562,2147483647
109.61.94.65:5201,1772681244.8442988,1.018,24314057.770165794,24.314057770165793,3093086,2271,131569,131.569,418,0,0,0,47225835,11725862,2147483647
109.61.94.65:5201,1772681245.8577902,2.031,171970628.81090292,171.97062881090292,24879430,6093,128639,128.639,2337,0,0,0,129590429,30077211,2147483647
109.61.94.65:5201,1772681246.8735723,3.047,183166839.35623503,183.16683935623502,48136630,6098,126597,126.597,150,0,0,0,131788633,30171299,2147483647
109.61.94.65:5201,1772681247.8942835,4.068,183254000.7544736,183.2540007544736,71517806,6098,128040,128.04,2163,0,0,0,130303139,30171299,2147483647
109.61.94.65:5201,1772681248.910602,5.084,181650761.21820918,181.65076121820917,94594686,6098,130824,130.824,2811,0,0,0,127530364,30171299,2147483647
109.61.94.65:5201,1772681249.9273498,6.101,181606380.4451744,181.6063804451744,117675670,6098,126719,126.719,79,0,0,0,131661623,30171299,2147483647
109.61.94.65:5201,1772681250.9459434,7.119,182478626.58227354,182.47862658227353,140909614,6098,131029,131.029,3705,0,0,0,127331567,30171299,2147483647
109.61.94.65:5201,1772681251.9690368,8.142,183203688.58125567,183.20368858125568,164338926,6098,131841,131.841,3719,0,0,0,126546981,30171299,2147483647
109.61.94.65:5201,1772681252.990384,9.164,183431186.31316522,183.43118631316523,187757294,6098,131451,131.451,3921,0,0,0,126922671,30171299,2147483647
109.61.94.65:5201,1772681254.0087185,10.182,181953466.41543883,181.95346641543884,210918478,6098,127025,127.025,159,0,0,0,131344843,30171299,2147483647
109.61.94.65:5201,1772681255.024877,11.198,182829731.02228537,182.82973102228536,234141478,6098,128305,128.305,1810,0,0,0,130034141,30171299,2147483647
109.61.94.65:5201,1772681256.047737,12.221,183896199.4920331,183.8961994920331,257653982,6098,128103,128.103,1385,0,0,0,130239947,30171299,2147483647
109.61.94.65:5201,1772681257.068095,13.242,182654433.40364495,182.65443340364496,280950598,6098,129072,129.072,1955,0,0,0,129261928,30171299,2147483647
109.61.94.65:5201,1772681258.086073,14.259,182696483.219247,182.696483219247,304198222,6098,132383,132.383,2141,0,0,0,126028519,30171299,2147483647
109.61.94.65:5201,1772681259.1068878,15.28,183258830.56846306,183.25883056846305,327582390,6098,130924,130.924,3010,0,0,0,127433686,30171299,2147483647
109.61.94.65:5201,1772681260.127601,16.301,183832641.7810263,183.8326417810263,351037438,6098,130626,130.626,3162,0,0,0,127724281,30171299,2147483647
109.61.94.65:5201,1772681261.148004,17.321,184231685.87817466,184.23168587817466,374536262,6098,130595,130.595,2930,0,0,0,127495036,30171299,2147483647
109.61.94.65:5201,1772681262.1651115,18.339,182022311.7186461,182.0223117186461,397678294,6098,131240,131.24,2943,0,0,0,127126851,30171299,2147483647
109.61.94.65:5201,1772681263.1905975,19.364,185662385.83965033,185.66238583965034,421477566,6098,131297,131.297,3218,0,0,0,127071299,30171299,2147483647
109.61.94.65:5201,1772681264.2079134,20.381,182008556.4865735,182.0085564865735,444622590,6098,126526,126.526,159,0,0,0,131862977,30171299,2147483647
109.61.94.65:5201,1772681265.22799,21.401,182865780.72295526,182.86578072295526,467939726,6098,130127,130.127,3093,0,0,0,128213328,30171299,2147483647
109.61.94.65:5201,1772681266.2462366,22.42,182562289.67016295,182.56228967016295,491176406,6098,129545,129.545,2714,0,0,0,128789839,30171299,2147483647
109.61.94.65:5201,1772681267.2641013,23.438,181600622.60692573,181.60062260692573,514282014,6098,126931,126.931,208,0,0,0,131442370,30171299,2147483647
109.61.94.65:5201,1772681268.2817628,24.455,183557824.3601852,183.5578243601852,537631982,6098,127185,127.185,154,0,0,0,131179481,30171299,2147483647
109.61.94.65:5201,1772681269.299568,25.473,182790013.62217146,182.79001362217147,560887558,6098,127109,127.109,202,0,0,0,131257528,30171299,2147483647
109.61.94.65:5201,1772681270.3175907,26.491,181808930.43558848,181.80893043558848,584023262,6098,127778,127.778,82,0,0,0,130570315,30171299,2147483647
109.61.94.65:5201,1772681271.335419,27.509,182732098.8282846,182.7320988282846,607271998,6098,126920,126.92,197,0,0,0,131452985,30171299,2147483647
109.61.94.65:5201,1772681272.3527458,28.526,183134129.73403096,183.13412973403095,630560406,6098,126747,126.747,79,0,0,0,131633057,30171299,2147483647
109.61.94.65:5201,1772681273.367386,29.541,181703133.92682114,181.70313392682115,653605822,6098,127509,127.509,966,0,0,0,130845900,30171299,2147483647
speedtest.nocix.net:5205,1772681275.266612,1.006,771933473.8813982,771.9334738813982,97068982,1162,14667,14.667,308,0,94,0,130048776,99445273,1154
speedtest.nocix.net:5205,1772681276.2745688,2.014,855427566.4926947,855.4275664926947,204848230,1238,15175,15.175,315,0,94,0,133922063,105333074,1154
speedtest.nocix.net:5205,1772681277.2795298,3.019,861429667.536836,861.4296675368361,313061134,1296,15357,15.357,384,0,94,0,138531420,105205400,1154
speedtest.nocix.net:5205,1772681278.287412,4.027,866121289.5981137,866.1212895981137,422179654,1338,16548,16.548,351,0,94,0,132728694,103058080,1154
speedtest.nocix.net:5205,1772681279.2903903,5.03,869646709.5592941,869.6467095592941,531209254,1368,16890,16.89,252,0,94,0,132955932,106437743,1154
speedtest.nocix.net:5205,1772681280.294275,6.034,858897346.1791261,858.8973461791261,638988502,1386,17159,17.159,184,0,94,0,132593666,106733711,1154
speedtest.nocix.net:5205,1772681281.3023822,7.042,867664879.9843341,867.6648799843341,748325902,1396,17305,17.305,315,0,94,0,132427451,102611325,1154
speedtest.nocix.net:5205,1772681282.3064024,8.046,873420438.8532544,873.4204388532544,857942374,1400,17403,17.403,345,0,94,0,132058092,104840828,1154
speedtest.nocix.net:5205,1772681283.317962,9.057,877437560.4624959,877.4375604624959,968889910,1410,16787,16.787,243,0,94,0,137883838,107237781,1154
speedtest.nocix.net:5205,1772681284.3277762,10.067,874478058.8757757,874.4780588757757,1079272462,1441,17786,17.786,554,0,94,0,132997623,100323297,1154
speedtest.nocix.net:5205,1772681285.3342092,11.074,877687841.2514253,877.6878412514253,1189689214,1470,17805,17.805,441,0,94,0,135526557,104369780,1154
speedtest.nocix.net:5205,1772681286.3458755,12.085,876306412.3310266,876.3064123310265,1300505422,1500,18900,18.9,413,0,94,0,130282267,106370370,1154
speedtest.nocix.net:5205,1772681287.3528838,13.092,875740996.0011487,875.7409960011487,1410740230,1528,20511,20.511,220,0,94,0,122292892,100102424,1154
speedtest.nocix.net:5205,1772681288.3640037,14.103,874182334.1028827,874.1823341028827,1521228118,1556,19855,19.855,267,0,94,0,128646756,104494853,1154
speedtest.nocix.net:5205,1772681289.3755155,15.115,875910103.726318,875.910103726318,1631977294,1583,19504,19.504,305,0,94,0,133234353,109064783,1154
speedtest.nocix.net:5205,1772681290.3882337,16.128,874239897.5375135,874.2398975375135,1742647126,1611,20832,20.832,359,0,94,0,126946722,105888716,1154
speedtest.nocix.net:5205,1772681291.4008286,17.14,873036858.6507024,873.0368586507024,1853151214,1168,14478,14.478,375,0,112,0,132432358,108753138,1142
speedtest.nocix.net:5205,1772681292.4124494,18.152,874733934.9100544,874.7339349100545,1963763590,1290,16326,16.326,400,0,112,0,129708156,108477307,1142
speedtest.nocix.net:5205,1772681293.4201343,19.16,876629993.7830408,876.6299937830407,2074184446,1387,17049,17.049,235,0,112,0,133543454,109611815,1142
speedtest.nocix.net:5205,1772681294.430576,20.17,877671641.7255808,877.6716417255808,2185038958,1464,18162,18.162,412,0,112,0,132320403,110282265,1142
speedtest.nocix.net:5205,1772681295.442279,21.182,877280628.1983565,877.2806281983565,2295982390,1523,18742,18.742,164,0,112,0,133392385,108652725,1142
speedtest.nocix.net:5205,1772681296.4424078,22.182,876096678.0284292,876.0966780284291,2405508574,1555,18930,18.93,366,0,116,0,134843468,109872331,1150
speedtest.nocix.net:5205,1772681297.4430187,23.182,874121485.7717392,874.1214857717392,2514840502,1582,19628,19.628,343,0,116,0,132306499,103526462,1150
speedtest.nocix.net:5205,1772681298.454303,24.194,867005904.7492584,867.0059047492584,2624439190,1609,19974,19.974,293,0,116,0,132237802,108113946,1150
speedtest.nocix.net:5205,1772681299.4605296,25.2,865349340.0560817,865.3493400560817,2733281374,1202,14743,14.743,331,0,163,0,133840005,109635576,1135
speedtest.nocix.net:5205,1772681300.4695358,26.209,866251813.3619944,866.2518133619944,2842538062,1314,16270,16.27,214,0,163,0,132575053,109729433,1135
speedtest.nocix.net:5205,1772681301.4731061,27.212,868795659.0273403,868.7956590273403,2951525254,1405,17204,17.204,372,0,163,0,134060739,108163731,1135
speedtest.nocix.net:5205,1772681302.4774542,28.217,869419601.1217667,869.4196011217667,3060675238,1475,17505,17.505,301,0,163,0,138317981,109566596,1135
speedtest.nocix.net:5205,1772681303.4823537,29.222,870075113.4152195,870.0751134152196,3169967494,1529,19224,19.224,314,0,163,0,130566292,107374651,1135
speedtest2.comvergence.com.au:5204,1772681306.5800629,1.029,2085125.2424366293,2.085125242436629,268166,206,205541,205.541,92,0,0,0,2742108,585186,2147483647
speedtest2.comvergence.com.au:5204,1772681307.6118014,2.061,47849891.284332834,47.849891284332834,6439238,4718,207599,207.599,241,0,0,0,62179496,13810671,2147483647
speedtest2.comvergence.com.au:5204,1772681308.647572,3.096,112677978.9259848,112.6779789259848,21027806,4718,206969,206.969,226,0,0,0,62368728,15051096,2147483647
speedtest2.comvergence.com.au:5204,1772681309.6835942,4.132,112623935.61188127,112.62393561188127,35612918,4718,206782,206.782,89,0,0,0,62425319,15051096,2147483647
speedtest2.comvergence.com.au:5204,1772681310.7202296,5.169,112821429.91458806,112.82142991458807,50232254,4718,207180,207.18,386,0,0,0,62305210,15051096,2147483647
speedtest2.comvergence.com.au:5204,1772681311.7548742,6.204,111922675.26705556,111.92267526705555,64707278,4718,206998,206.998,208,0,0,0,62360254,15051096,2147483647
speedtest2.comvergence.com.au:5204,1772681312.7902832,7.239,112225567.82124057,112.22556782124057,79232198,4718,207055,207.055,316,0,0,0,62342899,15051096,2147483647
speedtest2.comvergence.com.au:5204,1772681313.8252652,8.274,112175774.85587311,112.1757748558731,93744686,4718,207070,207.07,158,0,0,0,62338496,15053491,2147483647
speedtest2.comvergence.com.au:5204,1772681314.862572,9.311,112805046.32405224,112.80504632405224,108371366,4718,206902,206.902,136,0,0,0,62389189,15081388,2147483647
speedtest2.comvergence.com.au:5204,1772681315.8985329,10.347,112175228.40376835,112.17522840376834,122897510,4718,207142,207.142,196,0,0,0,62316828,15081388,2147483647
speedtest2.comvergence.com.au:5204,1772681316.9341435,11.383,112139376.99992219,112.13937699992219,137414102,4718,206701,206.701,207,0,0,0,62449668,15081388,2147483647
speedtest2.comvergence.com.au:5204,1772681317.9694178,12.418,112275963.6581601,112.27596365816011,151943654,4718,206622,206.622,176,0,0,0,62473470,15081388,2147483647
speedtest2.comvergence.com.au:5204,1772681319.007468,13.456,113098625.5384467,113.0986255384467,166618910,4718,207526,207.526,286,0,0,0,62201444,15081388,2147483647
speedtest2.comvergence.com.au:5204,1772681320.0432546,14.492,112310513.35679463,112.31051335679463,181160126,4718,207072,207.072,275,0,0,0,62337969,15081388,2147483647
speedtest2.comvergence.com.au:5204,1772681321.0782447,15.527,112401959.32223237,112.40195932223237,195701990,4718,207112,207.112,1109,0,0,0,62325854,15081388,2147483647
speedtest2.comvergence.com.au:5204,1772681322.1164129,16.565,113676100.77024467,113.67610077024467,210453854,4718,207887,207.887,397,0,0,0,62093542,15081388,2147483647
speedtest2.comvergence.com.au:5204,1772681323.1521251,17.601,112519345.87615916,112.51934587615916,225021062,4718,207323,207.323,258,0,0,0,62262348,15081388,2147483647
speedtest2.comvergence.com.au:5204,1772681324.1864243,18.635,112265425.00843744,112.26542500843745,239535566,4718,206733,206.733,197,0,0,0,62440153,15081388,2147483647
speedtest2.comvergence.com.au:5204,1772681325.2222846,19.671,112249514.72008945,112.24951472008945,254069918,4718,207114,207.114,138,0,0,0,62325328,15239716,2147483647
speedtest2.comvergence.com.au:5204,1772681326.257725,20.707,112644006.29632564,112.64400629632564,268649438,4718,206955,206.955,185,0,0,0,62373173,15239716,2147483647
speedtest2.comvergence.com.au:5204,1772681327.2924516,21.741,112076351.17315328,112.07635117315328,283145486,4718,206845,206.845,130,0,0,0,62406381,15239716,2147483647
speedtest2.comvergence.com.au:5204,1772681328.3276596,22.776,112325439.40844643,112.32543940844643,297680510,4718,206776,206.776,193,0,0,0,62427168,15239716,2147483647
speedtest2.comvergence.com.au:5204,1772681329.3625476,23.811,112133081.77995524,112.13308177995523,312186158,4718,207087,207.087,710,0,0,0,62333416,15239716,2147483647
speedtest2.comvergence.com.au:5204,1772681330.3984282,24.847,112965733.58080906,112.96573358080906,326813534,4718,206903,206.903,243,0,0,0,62388661,15239716,2147483647
speedtest2.comvergence.com.au:5204,1772681331.4328253,25.882,112307690.31050925,112.30769031050924,341334878,4718,207884,207.884,3148,0,0,0,62094289,15239716,2147483647
speedtest2.comvergence.com.au:5204,1772681332.4688058,26.918,113039351.78248635,113.03935178248635,355973198,4718,206951,206.951,281,0,0,0,62374266,15239716,2147483647
speedtest2.comvergence.com.au:5204,1772681333.5055623,27.954,112564350.69847432,112.56435069847431,370560926,4718,206774,206.774,169,0,0,0,62427545,15239716,2147483647
speedtest2.comvergence.com.au:5204,1772681334.5410838,28.99,112904409.20826322,112.90440920826322,385175294,4718,207466,207.466,276,0,0,0,62219545,15239716,2147483647
96.45.38.22:30000,1772681338.056371,1.038,2036065.1118868906,2.0360651118868907,264062,203,207331,207.331,30,0,0,0,2678843,663994,2147483647
96.45.38.22:30000,1772681339.101141,2.082,53369801.845166326,53.36980184516633,7233958,4605,208344,208.344,360,0,0,0,60473193,15106974,2147483647
96.45.38.22:30000,1772681340.1445653,3.126,111145052.35572208,111.14505235572209,21730390,4605,208730,208.73,365,0,0,0,60361507,15106974,2147483647
96.45.38.22:30000,1772681341.18835,4.17,111205900.1026581,111.20590010265809,36239766,4605,208764,208.764,258,0,0,0,60351531,15106974,2147483647
96.45.38.22:30000,1772681342.230831,5.212,111054584.24930097,111.05458424930097,50711302,4605,208748,208.748,594,0,0,0,60356302,15106974,2147483647
96.45.38.22:30000,1772681343.2759643,6.257,112563963.0037565,112.5639630037565,65416846,4605,209189,209.189,384,0,0,0,60228990,15106974,2147483647
96.45.38.22:30000,1772681344.3231578,7.304,112571635.45764083,112.57163545764082,80152382,4605,209239,209.239,356,0,0,0,60214598,15106974,2147483647
96.45.38.22:30000,1772681345.3684487,8.35,112275450.52529818,112.27545052529818,94822446,4605,208923,208.923,288,0,0,0,60315489,15106974,2147483647
96.45.38.22:30000,1772681346.4142208,9.395,112026123.78690492,112.02612378690492,109466670,4605,208901,208.901,236,0,0,0,60312024,15106974,2147483647
96.45.38.22:30000,1772681347.4566963,10.438,110885234.44252856,110.88523444252856,123916062,4605,208695,208.695,634,0,0,0,60371666,15106974,2147483647
96.45.38.22:30000,1772681348.500614,11.482,111600710.39756191,111.60071039756191,138478806,4605,208750,208.75,483,0,0,0,60355687,15106974,2147483647
96.45.38.22:30000,1772681349.5459461,12.527,112400265.4320731,112.4002654320731,153165758,4605,209122,209.122,518,0,0,0,60248467,15106974,2147483647
96.45.38.22:30000,1772681350.5910883,13.572,112385062.00226843,112.38506200226843,167848054,4605,209274,209.274,1629,0,0,0,60204455,15106974,2147483647
96.45.38.22:30000,1772681351.6352477,14.616,111637574.31813243,111.63757431813244,182418982,4605,208918,208.918,630,0,0,0,60307153,15106974,2147483647
96.45.38.22:30000,1772681352.6788218,15.66,111406552.33049163,111.40655233049164,196951606,4605,208769,208.769,187,0,0,0,60350086,15106974,2147483647
96.45.38.22:30000,1772681353.7223978,16.704,111624674.92856029,111.62467492856028,211512710,4605,208923,208.923,542,0,0,0,60305782,15106974,2147483647
96.45.38.22:30000,1772681354.768706,17.75,112359757.01936433,112.35975701936432,226208078,4605,208757,208.757,338,0,0,0,60353808,15106974,2147483647
96.45.38.22:30000,1772681355.8127112,18.794,111531035.43551803,111.53103543551802,240762950,4605,208722,208.722,265,0,0,0,60363712,15106974,2147483647
96.45.38.22:30000,1772681356.8583245,19.839,112451210.45277977,112.45121045277978,255460510,4605,208821,208.821,448,0,0,0,60335202,15106974,2147483647
96.45.38.22:30000,1772681357.9034073,20.885,111999025.48910695,111.99902548910696,270091542,4605,208985,208.985,198,0,0,0,60287891,15106974,2147483647
96.45.38.22:30000,1772681358.9484165,21.93,112246199.51796885,112.24619951796885,284753830,4605,208889,208.889,137,0,0,0,60315670,15106974,2147483647
96.45.38.22:30000,1772681359.9936318,22.975,112087444.900292,112.087444900292,299398270,4605,208758,208.758,560,0,0,0,60353302,15106974,2147483647
96.45.38.22:30000,1772681361.0360737,24.017,111029157.7048513,111.0291577048513,313865950,4605,208927,208.927,444,0,0,0,60304519,15106974,2147483647
96.45.38.22:30000,1772681362.079277,25.06,111534488.04304685,111.53448804304685,328410094,4605,208866,208.866,460,0,0,0,60322059,15106974,2147483647
96.45.38.22:30000,1772681363.1234035,26.105,111647773.343831,111.647773343831,342981894,4605,209155,209.155,356,0,0,0,60238853,15106974,2147483647
96.45.38.22:30000,1772681364.167908,27.149,111750942.88295762,111.75094288295762,357572438,4605,209000,209.0,640,0,0,0,60283600,15106974,2147483647
96.45.38.22:30000,1772681365.212894,28.194,111886726.641444,111.886726641444,372187446,4605,209382,209.382,966,0,0,0,60173438,15106974,2147483647
96.45.38.22:30000,1772681366.2573655,29.239,111947050.48636115,111.94705048636115,386803134,4605,209228,209.228,462,0,0,0,60217800,15106974,2147483647
iperf1.surfwireless.nl:5209,1772681380.8929064,1.075,51011391.69105313,51.01139169105313,6855702,4005,107021,107.021,107,0,0,0,102387770,24261835,2147483647
iperf1.surfwireless.nl:5209,1772681381.9648511,2.147,201969102.7482379,201.9691027482379,33918166,4005,106841,106.841,116,0,0,0,102560387,24952050,2147483647
iperf1.surfwireless.nl:5209,1772681383.039138,3.221,202954253.9761583,202.9542539761583,61172054,4005,107126,107.126,283,0,0,0,102287415,25157502,2147483647
iperf1.surfwireless.nl:5209,1772681384.1119556,4.294,201975037.75940695,201.97503775940694,88257350,4005,106855,106.855,63,0,0,0,102546950,25238956,2147483647
iperf1.surfwireless.nl:5209,1772681385.1831784,5.365,202230262.1012563,202.2302621012563,115336558,4005,106918,106.918,303,0,0,0,102486046,25130908,2147483647
iperf1.surfwireless.nl:5209,1772681386.2685788,6.451,208748546.53722626,208.74854653722625,143658526,4005,106946,106.946,94,0,0,0,102459214,25036163,2147483647
iperf1.surfwireless.nl:5209,1772681387.3392115,7.521,201575073.10930687,201.57507310930689,170635134,4005,107065,107.065,113,0,0,0,102346051,25425325,2147483647
iperf1.surfwireless.nl:5209,1772681388.411263,8.594,201871909.0732039,201.87190907320388,197687270,4005,107051,107.051,47,0,0,0,102358719,25309521,2147483647
iperf1.surfwireless.nl:5209,1772681389.4829974,9.665,201930204.2222576,201.9302042222576,224739214,4005,106987,106.987,105,0,0,0,102420548,25318170,2147483647
iperf1.surfwireless.nl:5209,1772681390.5534825,10.736,200887224.84450483,200.88722484450483,251620062,4005,106932,106.932,262,0,0,0,102473107,24950774,2147483647
iperf1.surfwireless.nl:5209,1772681391.624251,11.807,202104560.45142156,202.10456045142155,278670958,4005,106996,106.996,156,0,0,0,102411574,25131910,2147483647
iperf1.surfwireless.nl:5209,1772681392.697271,12.88,202486935.46512944,202.48693546512945,305830030,4005,106952,106.952,128,0,0,0,102453346,24938600,2147483647
iperf1.surfwireless.nl:5209,1772681393.7692878,13.952,202478633.73737535,202.47863373737536,332962590,4005,106974,106.974,96,0,0,0,102432276,24941492,2147483647
iperf1.surfwireless.nl:5209,1772681394.8007572,14.983,199477889.4582599,199.4778894582599,358682006,4005,107207,107.207,57,0,0,0,102209894,25370542,2147483647
iperf1.surfwireless.nl:5209,1772681395.8080332,15.99,202544895.55245072,202.54489555245073,384184334,4005,106994,106.994,198,0,0,0,102413488,25444871,2147483647
iperf1.surfwireless.nl:5209,1772681396.829621,17.012,200641947.99124917,200.64194799124917,409806006,4005,107044,107.044,100,0,0,0,102365771,25480523,2147483647
iperf1.surfwireless.nl:5209,1772681397.8381097,18.02,202312209.43355554,202.31220943355555,435309702,4005,107043,107.043,219,0,0,0,102366966,25108295,2147483647
iperf1.surfwireless.nl:5209,1772681398.9079819,19.09,201183277.67846504,201.18327767846503,462214750,4005,106962,106.962,38,0,0,0,102443768,25287144,2147483647
iperf1.surfwireless.nl:5209,1772681399.979803,20.162,202065282.3623179,202.0652823623179,489286982,4005,107184,107.184,169,0,0,0,102231826,25160675,2147483647
iperf1.surfwireless.nl:5209,1772681401.0509434,21.233,201254773.20953158,201.25477320953158,516233494,4005,106864,106.864,82,0,0,0,102538193,24967709,2147483647
iperf1.surfwireless.nl:5209,1772681402.0763235,22.259,201214181.00615242,201.21418100615242,542023622,4005,106993,106.993,157,0,0,0,102414565,25463873,2147483647
iperf1.surfwireless.nl:5209,1772681403.0852683,23.268,202321738.66206154,202.32173866206153,567540054,4005,106842,106.842,154,0,0,0,102559427,25072500,2147483647
iperf1.surfwireless.nl:5209,1772681404.156522,24.339,201799219.50534278,201.7992195053428,594562326,4005,107089,107.089,80,0,0,0,102322397,25420017,2147483647
iperf1.surfwireless.nl:5209,1772681405.2275848,25.41,201119948.65534776,201.11994865534777,621488838,4005,107208,107.208,224,0,0,0,102209179,24990898,2147483647
iperf1.surfwireless.nl:5209,1772681406.2461777,26.428,200455743.54124442,200.45574354124443,647011686,4005,107204,107.204,234,0,0,0,102213111,25404822,2147483647
iperf1.surfwireless.nl:5209,1772681407.2575865,27.44,201701577.85913765,201.70157785913764,672512030,4005,107167,107.167,122,0,0,0,102248282,25113932,2147483647
iperf1.surfwireless.nl:5209,1772681408.283107,28.465,201574863.95977816,201.57486395977816,698351926,4005,107246,107.246,218,0,0,0,102172725,24942818,2147483647
iperf1.surfwireless.nl:5209,1772681409.2967625,29.479,203044935.29354623,203.04493529354622,724079126,4005,107165,107.165,119,0,0,0,102250190,25410106,2147483647
